姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
王智坚,https://www.gy3y.cn/ks/wkxt/sjwk/doctor_101.html,实采,,https://www.gy3y.cn/Upload/202607/639202214755550828.jpg,01_试点医院/广州医科大学附属第三医院/照片/王智坚-荔湾院区神经外科-副主任医师-广州医科大学附属第三医院.jpg,969713,f0ad24f69280a3d2a84a0978cffb277a18c11b8c9719961cd1972b518f69f4c3,FFD8FFE000104A4649460001,2316,2796,Upload原图,
郭炜,https://www.gy3y.cn/ks/wkxt/sjwk/doctor_102.html,实采,,https://www.gy3y.cn/Upload/202607/639202215025679520.jpg,01_试点医院/广州医科大学附属第三医院/照片/郭炜-荔湾院区神经外科-副主任医师-广州医科大学附属第三医院.jpg,1083615,6a3d76716356580effad998d7e75fd67818ba36feb41c9fe8fce8437ed55186e,FFD8FFE000104A4649460001,2280,2894,Upload原图,
林民专,https://www.gy3y.cn/ks/wkxt/qgyzk/doctor_103.html,实采,,https://www.gy3y.cn/Upload/201411/6355130094871383124573942.jpg,01_试点医院/广州医科大学附属第三医院/照片/林民专-荔湾院区器官移植科-副主任医师-广州医科大学附属第三医院.jpg,32356,9473d55b709e4279a4eb903f610a04f20a3e6fc404c0f3ff652ff373645dcbbd,FFD8FFE1128E457869660000,200,266,Upload原图,
陈志勇,https://www.gy3y.cn/ks/wkxt/qgyzk/doctor_104.html,实采,,https://www.gy3y.cn/Upload/201411/6355130119299207979777521.jpg,01_试点医院/广州医科大学附属第三医院/照片/陈志勇-荔湾院区器官移植科-副主任医师-广州医科大学附属第三医院.jpg,33772,4027ce13531099b245cf34d519f0ad5442ca000cb556283096c13e263985a4e3,FFD8FFE113B6457869660000,200,266,Upload原图,
黄先恩,https://www.gy3y.cn/ks/wkxt/qgyzk/doctor_105.html,实采,,https://www.gy3y.cn/Upload/201411/6355130124675736067252506.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄先恩-荔湾院区器官移植科-副主任医师-广州医科大学附属第三医院.jpg,33156,85c86fff6cc716bfd6598b38d93e63485bb0cc96450ffa7caa5e81612a92f459,FFD8FFE112E8457869660000,200,266,Upload原图,
郭雪坤,https://www.gy3y.cn/ks/wkxt/qgyzk/doctor_106.html,实采,,https://www.gy3y.cn/Upload/201411/6355130129255394252861531.jpg,01_试点医院/广州医科大学附属第三医院/照片/郭雪坤-荔湾院区器官移植科-副主任医师-广州医科大学附属第三医院.jpg,34521,6193632e1c580fcb4b62c9716e4efde632e582cbe11c73eb5a0de1b720a3800d,FFD8FFE11410457869660000,200,266,Upload原图,
赖永通,https://www.gy3y.cn/ks/wkxt/qgyzk/doctor_107.html,实采,,https://www.gy3y.cn/Upload/201411/6355130135730352813213375.jpg,01_试点医院/广州医科大学附属第三医院/照片/赖永通-荔湾院区器官移植科-副主任医师-广州医科大学附属第三医院.jpg,36816,5924341708206773b0f405246063b99391180be4c23114439dbd4dfead59e3c9,FFD8FFE115D9457869660000,200,266,Upload原图,
李映桃,https://www.gy3y.cn/ks/fckyjs/fys/doctor_111.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
苏春宏,https://www.gy3y.cn/ks/fckyjs/ck/doctor_112.html,实采,,https://www.gy3y.cn/Upload/202506/638847148819828341.png,01_试点医院/广州医科大学附属第三医院/照片/苏春宏-荔湾院区产 科（广州重症孕产妇救治中心）-未标注-广州医科大学附属第三医院.png,188375,e28eaff366df1195f4fc7c5472556622ff18c0186ac3448d85de5b02863300c0,89504E470D0A1A0A0000000D,390,567,Upload原图,第 1 轮 HTTP 200@2026-08-17T11:32:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202506/638847148819828341.png；照片 HTTP 200@2026-08-17T11:32:40Z；原始字节=188375；尺寸=390x567；SHA-256=e28eaff366df1195f4fc7c5472556622ff18c0186ac3448d85de5b02863300c0；当轮冻结；第 2 轮 HTTP 200@2026-08-17T11:33:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202506/638847148819828341.png；已冻结第 1 轮原始照片，后续轮不覆盖；第 3 轮 HTTP 200@2026-08-17T11:34:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202506/638847148819828341.png；已冻结第 1 轮原始照片，后续轮不覆盖；第 4 轮 HTTP 200@2026-08-17T11:35:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202506/638847148819828341.png；已冻结第 1 轮原始照片，后续轮不覆盖；第 5 轮 HTTP 200@2026-08-17T11:36:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202506/638847148819828341.png；已冻结第 1 轮原始照片，后续轮不覆盖
生秀杰,https://www.gy3y.cn/ks/fckyjs/fys/doctor_113.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
李维枢,https://www.gy3y.cn/ks/fckyjs/fk/doctor_115.html,实采,,https://www.gy3y.cn/Upload/201411/6355131532348046579083836.jpg,01_试点医院/广州医科大学附属第三医院/照片/李维枢-荔湾院区妇 科-主任医师-广州医科大学附属第三医院.jpg,33214,ef5da24ae58ce4dda289244552e74991cafb52a80cc7301ee049e1331d6e6339,FFD8FFE1139F457869660000,200,266,Upload原图,
谭鹰,https://www.gy3y.cn/ks/fckyjs/fk/doctor_117.html,实采,,https://www.gy3y.cn/Upload/202506/638853178493801964.jpg,01_试点医院/广州医科大学附属第三医院/照片/谭鹰-荔湾院区妇 科-主任医师-广州医科大学附属第三医院.jpg,33857,fa547e4a7cc8e6a14cb2efdc873100f027b4425b27d68dea890e4e01615206d6,FFD8FFE10E32457869660000,200,267,Upload原图,
黄凯清,https://www.gy3y.cn/ks/fckyjs/fk/doctor_118.html,实采,,https://www.gy3y.cn/Upload/201411/6355131580766357474994248.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄凯清-荔湾院区妇 科-主任医师-广州医科大学附属第三医院.jpg,33922,38183b48410cbe64eab93608b7154b576d577a97d489db9e759b5d8d275c4fb4,FFD8FFE113B9457869660000,200,266,Upload原图,
苏静,https://www.gy3y.cn/ks/fckyjs/fk/doctor_119.html,实采,,https://www.gy3y.cn/Upload/202006/6372798394681759271925551.jpg,01_试点医院/广州医科大学附属第三医院/照片/苏静-荔湾院区妇 科-副主任医师-广州医科大学附属第三医院.jpg,208671,91b828428a3b3ec080eb571e150b342f7e53d9767658cb833b709af6a67088e6,FFD8FFE000104A4649460001,1266,1900,Upload原图,
李冰,https://www.gy3y.cn/ks/fckyjs/fckmz/doctor_120.html,实采,,https://www.gy3y.cn/Upload/201411/6355131617503622354992450.jpg,01_试点医院/广州医科大学附属第三医院/照片/李冰-荔湾院区妇产科门诊-主任医师-广州医科大学附属第三医院.jpg,31576,f038bb7f7d30e5a8e328789b71c0b5ae83eea12e1256925e1fe3e727cc596e80,FFD8FFE1126B457869660000,200,266,Upload原图,
刘明星,https://www.gy3y.cn/ks/fckyjs/fckmz/doctor_121.html,实采,,https://www.gy3y.cn/Upload/202006/6372798370464691218974241.jpg,01_试点医院/广州医科大学附属第三医院/照片/刘明星-荔湾院区妇产科门诊-主任医师-广州医科大学附属第三医院.jpg,186867,4ba418326ab8e91843714701d3a1e525393fe2b457eca6512daad7ac76af523a,FFD8FFE000104A4649460001,1316,1899,Upload原图,
张中芳,https://www.gy3y.cn/ks/fckyjs/fckmz/doctor_122.html,实采,,https://www.gy3y.cn/Upload/202006/6372798373564233227311582.jpg,01_试点医院/广州医科大学附属第三医院/照片/张中芳-荔湾院区妇产科门诊-主任医师-广州医科大学附属第三医院.jpg,180412,c39685182f5050b64b8b9f1a6b92c178995a65c179c283305c0350764c3f39e2,FFD8FFE000104A4649460001,1298,1900,Upload原图,
梁琨,https://www.gy3y.cn/ks/fckyjs/fckmz/doctor_134.html,实采,,https://www.gy3y.cn/Upload/202006/6372798376512681919918083.jpg,01_试点医院/广州医科大学附属第三医院/照片/梁琨-荔湾院区妇产科门诊-副主任医师-广州医科大学附属第三医院.jpg,242636,4de5889c61886a4044824253329e0f48f59417dbdbbcd8d21b5a5f19d5435bea,FFD8FFE000104A4649460001,1355,1900,Upload原图,
杨洁,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_137.html,实采,,https://www.gy3y.cn/Upload/202006/6372749245410126302111866.jpg,01_试点医院/广州医科大学附属第三医院/照片/杨洁-荔湾院区生殖医学科（生殖医学中心）-主任医师-广州医科大学附属第三医院.jpg,711190,8cc42616567de20e0419e85bcc64af1f87a59996633d3e02f0b59e62f699e732,FFD8FFE115BA457869660000,1000,1330,Upload原图,
黄青,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_138.html,实采,,https://www.gy3y.cn/Upload/202006/6372749315141513137145675.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄青-荔湾院区生殖医学科（生殖医学中心）-主任医师-广州医科大学附属第三医院.jpg,921775,7969d978439c649b3f1721f67a7ac99179c78255db48c12133f8e6b97bd04e29,FFD8FFE11450457869660000,1429,1900,Upload原图,
许海燕,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_139.html,实采,,https://www.gy3y.cn/Upload/202006/6372749332436860846917390.jpg,01_试点医院/广州医科大学附属第三医院/照片/许海燕-荔湾院区生殖医学科（生殖医学中心）-副主任医师-广州医科大学附属第三医院.jpg,748048,6117d56721538471b325b0d55146c06efc7faa8133ad82e305ad19e7b62b4ecc,FFD8FFE112AF457869660000,1422,1891,Upload原图,
李斯晨,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_142.html,实采,,https://www.gy3y.cn/Upload/202006/6372749324019656563169304.jpg,01_试点医院/广州医科大学附属第三医院/照片/李斯晨-荔湾院区生殖医学科（生殖医学中心）-副主任医师-广州医科大学附属第三医院.jpg,460757,5eeb5bbebb92726eeb9a06e7aa20766767f9f98b04ee5c79c41bfd5408d4e5d2,FFD8FFE11174457869660000,1103,1467,Upload原图,
陈敦金,https://www.gy3y.cn/ks/fckyjs/fys/doctor_143.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
陈敏,https://www.gy3y.cn/ks/fckyjs/fys/doctor_144.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
李志华,https://www.gy3y.cn/ks/fckyjs/cqzdk/doctor_145.html,实采,,https://www.gy3y.cn/Upload/201911/6370940636304072958481538.jpg,01_试点医院/广州医科大学附属第三医院/照片/李志华-荔湾院区产前诊断科（胎儿医学中心）-副主任医师-广州医科大学附属第三医院.jpg,687015,e723bf388980eb8d4ba52f5bde4d8a74f935ba49750c5e29de6d262fdc85d8dc,FFD8FFE000104A4649460001,1165,1543,Upload原图,
黎青,https://www.gy3y.cn/ks/fckyjs/fywzsfjds/doctor_146.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
刘娟,https://www.gy3y.cn/ks/fckyjs/fk/doctor_147.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
崔其亮,https://www.gy3y.cn/ks/ek/ek1/doctor_148.html,实采,,https://www.gy3y.cn/Upload/201501/6355693434498241693178127.jpg,01_试点医院/广州医科大学附属第三医院/照片/崔其亮-荔湾院区儿 科（普通儿科-主任医师-广州医科大学附属第三医院.jpg,34382,294f71f590c13d4d5ebf4a4431e8b1c58b7478b8e5ccaefcc1e0ec9cf5c51dff,FFD8FFE113BB457869660000,200,266,Upload原图,
陈耀勇,https://www.gy3y.cn/ks/ek/ek1/doctor_149.html,实采,,https://www.gy3y.cn/Upload/201411/6355132074895650016719697.jpg,01_试点医院/广州医科大学附属第三医院/照片/陈耀勇-荔湾院区儿 科（普通儿科-主任医师-广州医科大学附属第三医院.jpg,36982,6005e65de6f8c33cdb4b2a346924f3771fca1f39c63d46ff6c15bdc2ed4c6361,FFD8FFE1158B457869660000,200,266,Upload原图,
张慧,https://www.gy3y.cn/ks/ek/ek1/doctor_150.html,实采,,https://www.gy3y.cn/Upload/202301/638094858586469022.png,01_试点医院/广州医科大学附属第三医院/照片/张慧-荔湾院区儿 科（普通儿科-主任医师-广州医科大学附属第三医院.png,58661,9fe5fd89dad393c0613226d2218aab510ab043d26a43713125aae4faf714a25f,89504E470D0A1A0A0000000D,200,266,Upload原图,
陈立民,https://www.gy3y.cn/ks/ek/ek1/doctor_151.html,实采,,https://www.gy3y.cn/Upload/201411/6355132086729949275832139.jpg,01_试点医院/广州医科大学附属第三医院/照片/陈立民-荔湾院区儿 科（普通儿科-副主任医师-广州医科大学附属第三医院.jpg,34649,0ef437f4c5a0e859e097d897bc83941cdaf228e19ee4842a4ec432290a65e780,FFD8FFE1148F457869660000,200,266,Upload原图,
李志方,https://www.gy3y.cn/ks/ek/ek1/doctor_153.html,实采,,https://www.gy3y.cn/Upload/201411/6355132097740816303392419.jpg,01_试点医院/广州医科大学附属第三医院/照片/李志方-荔湾院区儿 科（普通儿科-副主任医师-广州医科大学附属第三医院.jpg,31794,d2953e034dc28a50b376ed6f0645830ed5b1eb97daa7bc155ab7b015dd4f7950,FFD8FFE112A7457869660000,200,266,Upload原图,
冯崇廉,https://www.gy3y.cn/ks/zyk/zyk1/doctor_155.html,实采,,https://www.gy3y.cn/Upload/201411/6355132175298132438615373.jpg,01_试点医院/广州医科大学附属第三医院/照片/冯崇廉-荔湾院区中医科-主任中医师-广州医科大学附属第三医院.jpg,34707,2e64599759dc1c679fb1bdc402b6a00f10827c41d742db1a2b7f521d8a50ba99,FFD8FFE1142C457869660000,200,266,Upload原图,
郭小云,https://www.gy3y.cn/ks/zyk/zyk1/doctor_156.html,实采,,https://www.gy3y.cn/Upload/201411/6355137885302505521948039.jpg,01_试点医院/广州医科大学附属第三医院/照片/郭小云-荔湾院区中医科-主任中医师-广州医科大学附属第三医院.jpg,32649,f478b47d4447daeec4c43fa1c15a721daeeaff06bc58be9a0a39fe1bfe456464,FFD8FFE11312457869660000,200,266,Upload原图,
黎经兰,https://www.gy3y.cn/ks/zyk/zyk1/doctor_157.html,实采,,https://www.gy3y.cn/Upload/201410/6354908621180625033762984.jpg,01_试点医院/广州医科大学附属第三医院/照片/黎经兰-荔湾院区中医科-副主任中医师-广州医科大学附属第三医院.jpg,87705,d9affbc9d5f04b4c377cbdaa7256f5633f7369dea4f521e108a36fd0b67fdf49,FFD8FFE000104A4649460001,496,661,Upload原图,
幸宇坚,https://www.gy3y.cn/ks/zyk/zyk1/doctor_158.html,实采,,https://www.gy3y.cn/Upload/201411/6355138048858695255102816.jpg,01_试点医院/广州医科大学附属第三医院/照片/幸宇坚-荔湾院区中医科-主任中医师-广州医科大学附属第三医院.jpg,32814,28afae595e3edfe0ec557190d3fb0e60c0d0311cf4eabea67699847cbdc9658f,FFD8FFE11309457869660000,200,266,Upload原图,
房莉萍,https://www.gy3y.cn/ks/zyk/zyk1/doctor_159.html,实采,,https://www.gy3y.cn/Upload/202506/638850619676292992.jpg,01_试点医院/广州医科大学附属第三医院/照片/房莉萍-荔湾院区中医科-主任中医师-广州医科大学附属第三医院.jpg,34657,4ded9a5579b7d03cfacaa648591cdcda058453e8721182d2979e6b3613ce8797,FFD8FFE11695457869660000,200,266,Upload原图,
钟冬梅,https://www.gy3y.cn/ks/zyk/zyk1/doctor_160.html,实采,,https://www.gy3y.cn/Upload/201411/6355138060734916748386601.jpg,01_试点医院/广州医科大学附属第三医院/照片/钟冬梅-荔湾院区中医科-副主任中医师-广州医科大学附属第三医院.jpg,34771,d521d19bb2402cc53f979a1eb10da8f47cfa515548464dc8d9252d7c93566f6c,FFD8FFE114E7457869660000,200,266,Upload原图,
王小萍,https://www.gy3y.cn/ks/zyk/zyk1/doctor_161.html,实采,,https://www.gy3y.cn/Upload/201411/6355138065081624822140444.jpg,01_试点医院/广州医科大学附属第三医院/照片/王小萍-荔湾院区中医科-副主任中医师-广州医科大学附属第三医院.jpg,38540,e6d1377f2a1f6489d0073e6a27835941798f8a5c50a2efea92d30db3297c07d1,FFD8FFE116E6457869660000,200,266,Upload原图,
冯璐,https://www.gy3y.cn/ks/zyk/zyk1/doctor_162.html,实采,,https://www.gy3y.cn/Upload/201501/6355693405524684502881500.jpg,01_试点医院/广州医科大学附属第三医院/照片/冯璐-荔湾院区中医科-副主任中医师-广州医科大学附属第三医院.jpg,51828,6356611a06d3477270a59afae88aa5b9b2282b0c04a5b2b13f672f85b903228a,FFD8FFE11483457869660000,200,266,Upload原图,
胥海斌,https://www.gy3y.cn/ks/zyk/zyk1/doctor_163.html,实采,,https://www.gy3y.cn/Upload/202506/638850626199583386.jpg,01_试点医院/广州医科大学附属第三医院/照片/胥海斌-荔湾院区中医科-主任中医师-广州医科大学附属第三医院.jpg,32205,f4689657ad0e2359eaff96db832944d00c4c5302c938dd9783d5cf4ed5ea9e60,FFD8FFE114DC457869660000,200,266,Upload原图,
陈璐,https://www.gy3y.cn/ks/zyk/zyk1/doctor_164.html,实采,,https://www.gy3y.cn/Upload/201411/6355138179203345656919564.jpg,01_试点医院/广州医科大学附属第三医院/照片/陈璐-荔湾院区中医科-副主任中医师-广州医科大学附属第三医院.jpg,31815,15e4ad4c74e4940f6829f8093a606b0d1f3188ac8832dfd08bfa9c76d4122bc1,FFD8FFE112CA457869660000,200,266,Upload原图,
