姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,宽,高,来源批次,错误证据
宛霞,https://www.gzsys.org.cn/doctor/14557,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10214.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/宛霞-肾内科-副主任医师-中山大学孙逸仙纪念医院.jpg,16474,4c015242b3b5de58a888bb6b266e4df590a441c81ce2428a1798230392c5643c,352,501,FULL_FETCH,
梁锦坚,https://www.gzsys.org.cn/node/17456,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12874.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/梁锦坚-风湿免疫科-副主任医师-中山大学孙逸仙纪念医院.jpg,439221,e874479d8c40ffda7783a5805dd10394dd803dd0ef3058333c2299b127cc64a7,3668,3668,FULL_FETCH,
张一弛,https://www.gzsys.org.cn/node/15514,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E4%B8%80%E5%BC%9B.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张一弛-眼科-副主任医师-中山大学孙逸仙纪念医院.jpg,1495440,d7ae5db94e5bf9a251c73c372965e0e8a4dfb4db18fadd0626afee2e856ccf50,1860,2619,FULL_FETCH,
温鑫,https://www.gzsys.org.cn/node/15393,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E6%B8%A9%E9%91%AB-%E6%96%B0_%E5%89%AF%E6%9C%AC.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/温鑫-眼科-副主任医师-中山大学孙逸仙纪念医院.jpg,1304579,ab517025db9b016d9db8a1b16552f8bdc3ab8a206108f145db8f35bac6aa56de,4133,4133,FULL_FETCH,
李谦华,https://www.gzsys.org.cn/doctor/15415,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14409.png,01_试点医院/中山大学孙逸仙纪念医院/照片/李谦华-风湿免疫科-副主任医师-中山大学孙逸仙纪念医院.png,93894,d0763b81fdcdccb3f3a9b96595083de98be3d40d766306be12775582e053d011,272,420,FULL_FETCH,
卢献平,https://www.gzsys.org.cn/doctor/15217,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9948.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/卢献平-核医学科-副主任医师-中山大学孙逸仙纪念医院.jpg,1282071,287237ea0dc6f2b28d2bf85892f2d37c5d26e44491aaca2761259de1507f5577,1625,2275,FULL_FETCH,
洪俊,https://www.gzsys.org.cn/node/14538,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9474.jpeg,01_试点医院/中山大学孙逸仙纪念医院/照片/洪俊-眼科-副主任医师-中山大学孙逸仙纪念医院.jpg,181969,8f785b0e370e852e3c61d129f92752fb4afade784e8a4d3245c7c6817f40f1fd,482,689,FULL_FETCH,
孙浩,https://www.gzsys.org.cn/doctor/30707,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E5%AD%99%E6%B5%A9%20%E5%85%B3%E8%8A%82%E5%A4%96%E7%A7%91.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/孙浩-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,13663,ae1823048d27f99374f1a0c208b17a3d9c6dd6c1c7d57a25809a647669437f59,271,366,FULL_FETCH,
张帆,https://www.gzsys.org.cn/doctor/30288,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E5%BC%A0%E5%B8%86.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张帆-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,459610,1e44097e2152a2d591948184145476d5a173e866f3b03d8b1cc5ace5e4ef42df,2721,3429,FULL_FETCH,
李登,https://www.gzsys.org.cn/node/21906,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/fileUpload_%E5%89%AF%E6%9C%AC.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李登-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,1093383,b10d35324290651d0fff68dcc4724a3735f2a176d1b08b10bde98bab245dfa8f,1074,1562,FULL_FETCH,
傅国,https://www.gzsys.org.cn/node/18011,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/16412563.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/傅国-骨外科-副主任医师-中山大学孙逸仙纪念医院.png,2044349,14093e2df7bf098bec46886d2ecdce835d018587f1213bf496930b67ee1ad6eb,1210,1816,FULL_FETCH,
陈仲,https://www.gzsys.org.cn/node/16995,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E9%99%88%E4%BB%B2.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈仲-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,402678,7bf1699158b5ce500048ee345544c5a479d8bd9d13f0516a951766b1b41b1f38,2400,3600,FULL_FETCH,
刘文宙,https://www.gzsys.org.cn/doctor/15578,失败,占位图,,,,,,,FULL_FETCH,占位图
张正政,https://www.gzsys.org.cn/node/15524,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E9%AA%A8%E5%A4%96%E7%A7%91%E5%BC%A0%E6%AD%A3%E6%94%BF.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张正政-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,12623,9c63f999f957bf5062fc78668e09472d9f924fe8e7f2ba6ade066b637c8043ec,275,400,FULL_FETCH,
江川,https://www.gzsys.org.cn/doctor/15495,失败,占位图,,,,,,,FULL_FETCH,占位图
李长川,https://www.gzsys.org.cn/doctor/15462,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15929.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李长川-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,6239,a5ec2e0147700447ac66c0193f04d8cd2069827fb9ea7fbdb425cb1a209262c9,212,297,FULL_FETCH,
陈燕涛,https://www.gzsys.org.cn/doctor/14674,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9310.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈燕涛-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,509389,173784cf09ca6556c98453221ff9d0eb41db4d4c891c801b95ad9be9b9b3bdda,1072,1500,FULL_FETCH,
唐勇,https://www.gzsys.org.cn/node/14714,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/11991_0.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/唐勇-骨外科-副主任医师-中山大学孙逸仙纪念医院.jpg,100752,d64650be8b38769915920e5ed5e097081bfc192b681f871901838f7d07206597,355,393,FULL_FETCH,
欧阳乐平,https://www.gzsys.org.cn/doctor/28311,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E6%AC%A7%E9%98%B3%E4%B9%90%E5%B9%B3.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/欧阳乐平-神经外科-副主任医师-中山大学孙逸仙纪念医院.png,282838,2786f2ee46be6a5511e70b21baa2482fa81038eba5d749c353d9d4cde32ab271,426,574,FULL_FETCH,
潘琪,https://www.gzsys.org.cn/node/25812,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/fileUpload_7.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/潘琪-神经外科-副主任医师-中山大学孙逸仙纪念医院.jpg,1670188,fd797f02cc983d007fa91aed4f81cbcd2db7b90579b10faf5e455ca23b839c14,2467,3588,FULL_FETCH,
雷炳喜,https://www.gzsys.org.cn/node/25291,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E9%9B%B7%E7%82%B3%E5%96%9C.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/雷炳喜-神经外科-副主任医师-中山大学孙逸仙纪念医院.jpg,41646,4ce0d1f77a1bf365e1e091b3ad53dbb998ce508e523551c7e27723905061ff79,533,800,FULL_FETCH,
郑眉光,https://www.gzsys.org.cn/node/25208,失败,详情不可达,,,,,,,FULL_FETCH,详情不可达：#1 2026-08-18T10:51:20Z HTTP 404 text/html | #2 2026-08-18T10:51:51Z HTTP 404 text/html | #3 2026-08-18T10:52:21Z HTTP 404 text/html
王伟,https://www.gzsys.org.cn/node/14772,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/17253.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/王伟-神经外科-副主任医师-中山大学孙逸仙纪念医院.jpg,533102,aaf0929255befb49f4ff5f81dfa7eeb8cbc0bbf3dadce7dc78c6add38e584a56,2021,2023,FULL_FETCH,
张善义,https://www.gzsys.org.cn/node/14757,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13489.png,01_试点医院/中山大学孙逸仙纪念医院/照片/张善义-神经外科-副主任医师-中山大学孙逸仙纪念医院.png,476362,d8bd9de6fabc18ec8cfcc6ff4389e0232b8371c6105eade8cf0bba67feb353f1,795,823,FULL_FETCH,
翁胤仑,https://www.gzsys.org.cn/node/14763,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13905.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/翁胤仑-神经外科-副主任医师-中山大学孙逸仙纪念医院.jpg,12891,024c0a895e79c2272194a0c1ad7ea9d2277adfaae148d56af73060847fc9e98d,168,240,FULL_FETCH,
汪延,https://www.gzsys.org.cn/node/17016,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E6%B1%AA%E5%BB%B6.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/汪延-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,35689,805b527c24e440334bc748498b3f5d6207f43b71844f6dfd3f32b625796853d7,413,531,FULL_FETCH,
夏昕,https://www.gzsys.org.cn/node/15548,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/15976.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/夏昕-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,1849622,7920e3db80b5a89da19a5012bdf26477851df223246b5e0fdb322fe1f2964d53,2030,2856,FULL_FETCH,
张佳琦,https://www.gzsys.org.cn/doctor/15477,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15607.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张佳琦-整形外科-副主任医师-中山大学孙逸仙纪念医院.jpg,285227,ff6bbef2e9c48197feca685e150f5c0a3588fe5a6b78a7c00136c950e0519239,1080,1072,FULL_FETCH,
肖小莲,https://www.gzsys.org.cn/doctor/15502,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15954.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/肖小莲-整形外科-副主任医师-中山大学孙逸仙纪念医院.jpg,50244,3f901ba7b0946119ce47bf0d98d663f38e02db34a853e2ca3c2b3f06a09ce3b2,551,835,FULL_FETCH,
庄沛林,https://www.gzsys.org.cn/node/14762,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13151.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/庄沛林-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,1676959,eb89137594e51451a2edbbe9414b60d669ffcbe5f750d828cd40759356b60dcf,2069,3102,FULL_FETCH,
刘墨,https://www.gzsys.org.cn/node/14686,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9897.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘墨-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,16005,3f2e5edf87a58840d79e88423521a6e12adc6ad7e136e0914be08c92ca033128,355,507,FULL_FETCH,
郑美华,https://www.gzsys.org.cn/node/14589,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10650.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/郑美华-口腔科-副主任医师-中山大学孙逸仙纪念医院.jpg,25092,173e6f36dcf69d74a783f168ad60de0a9633351f1d79482c25f778c4b15c4b5f,294,412,FULL_FETCH,
张杰,https://www.gzsys.org.cn/node/15351,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10573.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/张杰-小儿外科-副主任医师-中山大学孙逸仙纪念医院.jpg,7090,ff0876c9b31ed5d4e141a2b32271879242d4a861852e4499ab68acd020b67c52,206,312,FULL_FETCH,
伍耀豪,https://www.gzsys.org.cn/node/15368,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12513.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/伍耀豪-小儿外科-副主任医师-中山大学孙逸仙纪念医院.jpg,12853,fc1d8dd50b722a1c38e8a4c82a9efb62437bdd08f465129a9b07471b4ce0ec38,306,445,FULL_FETCH,
李红红,https://www.gzsys.org.cn/node/15534,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/15972.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/李红红-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,60507,ebacab9f91b46874ddbf2b1b9c2919e87940fb85f6b530d86614d8306094c31c,413,626,FULL_FETCH,
徐永腾,https://www.gzsys.org.cn/node/15535,失败,占位图,,,,,,,FULL_FETCH,占位图
雷鸣,https://www.gzsys.org.cn/node/15469,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/15937.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/雷鸣-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,74487,34cfb325b72bc4178cbfc24807663c874ceed2b4617fb6e206a7ac1fd74109a8,413,626,FULL_FETCH,
王鸿轩,https://www.gzsys.org.cn/node/15392,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/13137.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/王鸿轩-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,62647,4878bc23dac3c12b569629c01eaf415efd4e9aa7417f461adf0f9bef9dd674d7,413,626,FULL_FETCH,
黎祥喷,https://www.gzsys.org.cn/node/14639,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9643.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/黎祥喷-神经科-副主任医师-中山大学孙逸仙纪念医院.jpg,1991370,897797dbb0a7d5aa7747c85145c77a4e77914d39240558e51c5ba96014c85775,3536,4720,FULL_FETCH,
林宝珠,https://www.gzsys.org.cn/doctor/15613,失败,占位图,,,,,,,FULL_FETCH,占位图
熊慧,https://www.gzsys.org.cn/doctor/15470,失败,占位图,,,,,,,FULL_FETCH,占位图
马坚池,https://www.gzsys.org.cn/doctor/15405,失败,占位图,,,,,,,FULL_FETCH,占位图
唐增奇,https://www.gzsys.org.cn/node/15357,失败,占位图,,,,,,,FULL_FETCH,占位图
曾颖,https://www.gzsys.org.cn/doctor/14695,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10540.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/曾颖-皮肤科-副主任医师-中山大学孙逸仙纪念医院.jpg,9397,e51d183f9c28652fffbe121e28edb0a8eedd549c5d1562fa1412588e1342e192,168,240,FULL_FETCH,
罗益金,https://www.gzsys.org.cn/doctor/14715,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/11994.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/罗益金-皮肤科-副主任医师-中山大学孙逸仙纪念医院.jpg,23774,117144eb4eebd2eebe6e0eb376dccfa2bb8d1602e01626460c743c42ebca98b6,160,226,FULL_FETCH,
毛越苹,https://www.gzsys.org.cn/doctor/14597,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10039.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/毛越苹-皮肤科-副主任医师-中山大学孙逸仙纪念医院.jpg,585466,ac3737adbcf6994f3b027356a483d1739872bf5bfcb4f136ffe563da937c9c53,1818,2603,FULL_FETCH,
邓文婷,https://www.gzsys.org.cn/node/16997,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/21980.png,01_试点医院/中山大学孙逸仙纪念医院/照片/邓文婷-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,890792,6c8a8c5a80b8494b2f379c779b36efb3fc59d55e3558d8b14d1cc2bf98a097bf,713,1000,FULL_FETCH,
陈越勃,https://www.gzsys.org.cn/node/15520,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/17065.png,01_试点医院/中山大学孙逸仙纪念医院/照片/陈越勃-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,501058,3ab31ebee910f6ded0886cf6f8e797971ec96fee0a86f052e69ce185d489ae3a,682,1000,FULL_FETCH,
马赟,https://www.gzsys.org.cn/node/15521,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/17067.png,01_试点医院/中山大学孙逸仙纪念医院/照片/马赟-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,488714,d1b9d9b861b4b93e859793b0ef77a8e26ad4de7418e0a4fd303111e40829be6d,786,1000,FULL_FETCH,
林沛亮,https://www.gzsys.org.cn/node/15443,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/15511.png,01_试点医院/中山大学孙逸仙纪念医院/照片/林沛亮-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,536628,e473eed23fd8905f1cb453e514f4d85edae22bdc1751442897e5e4dc81b55af7,753,1000,FULL_FETCH,
司瑜,https://www.gzsys.org.cn/node/15455,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14389.png,01_试点医院/中山大学孙逸仙纪念医院/照片/司瑜-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,578093,f88203e6c90373e449e50c26be988b912dd7bf97fd41bb86241d8f7a4020a630,738,1000,FULL_FETCH,
丁健慧,https://www.gzsys.org.cn/doctor/15290,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9361.png,01_试点医院/中山大学孙逸仙纪念医院/照片/丁健慧-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,567347,3b97091a5362e6f9048443e81a9fc4d937efce4a2dd77f3bef345c6d13d60c24,754,1000,FULL_FETCH,
陈秋坚,https://www.gzsys.org.cn/doctor/15291,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9253.png,01_试点医院/中山大学孙逸仙纪念医院/照片/陈秋坚-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,547580,01c7b23e1392f061dfab0ed5a8664decce5f58db4c79f13acde180d87d60eae6,713,1000,FULL_FETCH,
党华,https://www.gzsys.org.cn/node/15294,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/16735.png,01_试点医院/中山大学孙逸仙纪念医院/照片/党华-耳鼻喉科-副主任医师-中山大学孙逸仙纪念医院.png,577332,61d2c87b6e5dca03077400cfe7700ff2de6a95a99c62a1b5179e25bae4f81561,746,1000,FULL_FETCH,
周明根,https://www.gzsys.org.cn/node/16983,失败,占位图,,,,,,,FULL_FETCH,占位图
郭明炎,https://www.gzsys.org.cn/node/19848,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/12715.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/郭明炎-麻醉科-副主任医师-中山大学孙逸仙纪念医院.jpg,778870,5355d26a4029a1f1d13c799c65b974d696afed484634d66a8787ade6d5f12603,2947,3137,FULL_FETCH,
梁建军,https://www.gzsys.org.cn/node/16986,失败,占位图,,,,,,,FULL_FETCH,占位图
曾静贤,https://www.gzsys.org.cn/doctor/14654,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10532.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/曾静贤-麻醉科-副主任医师-中山大学孙逸仙纪念医院.jpg,58274,65748afcbfefb21dc64b98cae7773791d83703f65776b2ac8bfcb27c9a7fec8f,1080,1511,FULL_FETCH,
何波,https://www.gzsys.org.cn/doctor/14610,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9445.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/何波-麻醉科-副主任医师-中山大学孙逸仙纪念医院.jpg,121580,0ca50952425dcb173914f098d83aae2403d5810b966478b22ca5ab5f6afc462a,413,531,FULL_FETCH,
徐忠东,https://www.gzsys.org.cn/doctor/14612,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10408.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/徐忠东-麻醉科-副主任医师-中山大学孙逸仙纪念医院.jpg,103751,6c54f6d92657dd84acb8269e37b9c6cdbb3e6a5eccf39ebcc4981788edd5b011,319,449,FULL_FETCH,
吴文霞,https://www.gzsys.org.cn/node/18242,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14445.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吴文霞-全科医学科一科-副主任医师-中山大学孙逸仙纪念医院.jpg,67708,9442ba940279411d7f9e8bb7ffaba922a3ce5ee095a17871e7dec89ddefff548,295,413,FULL_FETCH,
刘淑琼,https://www.gzsys.org.cn/doctor/15425,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13935.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/刘淑琼-全科医学科一科-副主任医师-中山大学孙逸仙纪念医院.jpg,215671,9f0583f87e3818d91f21c47ceeb53e98dde59fe0a4b6b16e31bed2ce8e58d8ca,1051,1421,FULL_FETCH,
包金兰,https://www.gzsys.org.cn/node/15448,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14264.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/包金兰-全科医学科一科-副主任医师-中山大学孙逸仙纪念医院.jpg,64740,8eaa4f0b594622e129fbcdffed73088a3b23ec5d53d8b7d5ead8867b4163ddad,1080,1571,FULL_FETCH,
温立强,https://www.gzsys.org.cn/doctor/14688,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10274.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/温立强-全科医学科二科-副主任医师-中山大学孙逸仙纪念医院.jpg,14377,3f104228c95e8c8cdb2d2ded771edfd7441f3679e37dc30bb5e0a85ef443e029,168,240,FULL_FETCH,
黎江,https://www.gzsys.org.cn/node/24064,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/1694406880991.png,01_试点医院/中山大学孙逸仙纪念医院/照片/黎江-乳腺肿瘤中心-副研究员-中山大学孙逸仙纪念医院.png,1454375,159b33e2f9e81652654f9c3738d40ecad5eec0bb1dd2fb49841608ce02a20be2,913,862,TRIAL_REUSE,
林建子,https://www.gzsys.org.cn/doctor/32104,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/%E6%9E%97%E5%BB%BA%E5%AD%90.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/林建子-风湿免疫科-主治医师-中山大学孙逸仙纪念医院.jpg,1893255,85d44b2d695e4008206592d06dd3e3f19570934cf00b256adbf9eb1152953262,2400,3600,FULL_FETCH,
王鹏,https://www.gzsys.org.cn/doctor/14767,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/14446.JPG,01_试点医院/中山大学孙逸仙纪念医院/照片/王鹏-急诊科-副研究员-中山大学孙逸仙纪念医院.jpg,11407,12b919511a6f61eed6f427eed4676af9afa9ee1313dc06290940bc006ced42e8,253,343,FULL_FETCH,
林茵,https://www.gzsys.org.cn/node/14694,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9862.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/林茵-药学部-副主任药师-中山大学孙逸仙纪念医院.jpg,10588,e48cd30f200c0ccd4afe4c6456feaaae7f25109b558e0d908781e80cc8d60be5,168,240,FULL_FETCH,
吴庆欢,https://www.gzsys.org.cn/node/14621,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/10313.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吴庆欢-药学部-副主任药师-中山大学孙逸仙纪念医院.jpg,61650,f9778f8e9f2cf9a18d313ee72d3cc0900555cc0e6b8c96805c3e2f24ce22a8dc,360,516,FULL_FETCH,
陈楚雄,https://www.gzsys.org.cn/node/14626,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9181.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/陈楚雄-药学部-副主任药师-中山大学孙逸仙纪念医院.jpg,1959816,41b7843c0d969abf0d26715ecc20253ada500163700ebef5614d17be4acdb12f,1492,2128,FULL_FETCH,
吕永丰,https://www.gzsys.org.cn/node/14620,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/9970.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吕永丰-药学部-副主任药师-中山大学孙逸仙纪念医院.jpg,13763,537839aa2e4ac10794d02aefedf194d6cf6d0cda1fc825cc468364b9ea99e241,390,567,FULL_FETCH,
吴少焜,https://www.gzsys.org.cn/node/14867,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/10314.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/吴少焜-肿瘤科放疗专科-副主任技师-中山大学孙逸仙纪念医院.jpg,1153615,4634848063b6c968c4e4ebea7fe6f8c6bf2ee19b5175c55bd182e91df5554460,2474,3060,FULL_FETCH,
杨亚波,https://www.gzsys.org.cn/node/19852,实采,,https://www.gzsys.org.cn/sites/syshospital.prod.sysucloud1.sysu.edu.cn/files/doctor/13120.jpg,01_试点医院/中山大学孙逸仙纪念医院/照片/杨亚波-妇科生殖内分泌专科-副主任技师-中山大学孙逸仙纪念医院.jpg,460852,fb4e8b2f0f5c978960e7037a3c021c3fb48676763a40c833e972b7a3a28201e8,1842,2579,FULL_FETCH,
