row_number,sequence,hospital,name,source_link,original_length,removed_segment,removed_length,remaining_length,segment_start,segment_end,segment_position,match_type,site_title,name_variant,owner_atypical_profile_case,quote_boundary_status,original_sha256,remaining_sha256
1188,1187,中山大学肿瘤防治中心,朱小军,https://www.sysucc.org.cn/node/3672,677,临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 朱小军 ,46,631,0,46,START,SYSUCC_CLINICAL_EXPERT,朱小军,NO,NO,NO_ADJACENT_QUOTE,eaf4928d962761381dac8d549005403b1c23d511d9ece21fc8e03f5209e75648,4f481491fcc19213cbe92396e52fa29a91041de531bf6467a2c5714f7024c62b
1189,1188,中山大学肿瘤防治中心,王晋,https://www.sysucc.org.cn/node/3669,1667,临床专家 面包屑 首页 / 临床科室 / 外科系列 / 骨与软组织科 / 临床专家 王晋 ,45,1622,0,45,START,SYSUCC_CLINICAL_EXPERT,王晋,NO,NO,NO_ADJACENT_QUOTE,d2443c5527f74f1fb1fb593081cd29fb8c5c42c97c3bf22ac545c09a93eed142,d7bd4d05c458f84cdbd57ae2e56800d743e46634031fb4244f86163623c0e0c4
1190,1189,中山大学肿瘤防治中心,TBLR1诱导鼻咽癌转移的分子机制 2. 广州市科技计划，第一负责人 课题编号：2014J4100181；执行年限：2014.04.01--2016.4.1 课题名称：锌指蛋白488（ZNF488）作为鼻咽癌转移候选分子标志和和潜在靶标的研究 3. 广东省科技计划 第一负责人 5万元 课题编号：2012B031800255 ； 执行年限：2013.01.01--2015.12.31 课题名称：AEG-1诱导鼻咽癌早期转移的分子机制 4．国家自然科学基金重点项目 第二负责人 280万元 课题编号：81230045 ； 执行年限：2013-01-01~2017-12-31 课题名称：融合基因AARS-MADx诱导基因组不稳定性及参与鼻咽癌发生的机制 5. 国家自然科学基金项目（青年科学基金项目） 第二负责人 23万元 课题编号：81201629 ；批准年月：2012-8， 执行年限：2012- 课题名称：IGFBP-6调控鼻咽癌转移的分子机制 6．广东省科技计划 第二负责人 4万元 课题编号：2012B0318000353 ； 执行年限：2013.01.01--2015.12.31 课题名称：鼻咽癌放射治疗后放射性视神经损伤的系列研究 7．2007年国家高技术研究发展计划（863计划），第四负责人。 课题编号：2007AA02Z477； 执行年限：2007.06.01--2010.11.30 课题名称：鼻咽癌早期诊断新方法研究 8. 2006年国家自然科学基金面上项目，第三负责人。 项目批准号：30672297； 执行年限：2007.01--2009.12 项目名称：载顺铂磁性纳米药物制备及其联合放疗靶向治疗鼻咽癌的实验研究。 9. 2003年中山大学肿瘤中心留学人员基金； 第一负责人。 课题编号：本院自编号； 执行年限：2003.10—2005.10 课题名称：晚期鼻咽癌DPD和GSH分泌规律的检测和时间化疗 10...,https://www.sysucc.org.cn/node/1528,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 郭灵 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,郭灵,YES,NO,NO_ADJACENT_QUOTE,122d3d7bf9cb504a6d46ccbf7fccb8745c46d05a2c4360f09aab0d694a558135,6d51c0556d8cd0e7cb9a3daf82fb2c7fb33b26ae28a3ff9052a8de52efe731fd
1191,1190,中山大学肿瘤防治中心,刘丽婷,https://www.sysucc.org.cn/node/1646,996,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 刘丽婷 ,43,953,0,43,START,SYSUCC_CLINICAL_EXPERT,刘丽婷,NO,NO,NO_ADJACENT_QUOTE,b4c14d5a416c2cba0585c07eaa3df49c05ff5b796a93d92b42bc2f87377a9d43,f969333ab539c99a14cba64a94a1725fe2d07d99d1ff5dc6b898e6a284572c85
1192,1191,中山大学肿瘤防治中心,刘赛兰,https://www.sysucc.org.cn/node/6500,679,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 刘赛兰 ,43,636,0,43,START,SYSUCC_CLINICAL_EXPERT,刘赛兰,NO,NO,NO_ADJACENT_QUOTE,feb2388ccc9132753ee390d2dc5d9975ac738c9e7f65411132f173c8c39b94a5,51955014e2e8c477d5c503b6f41a1c1a2c72ce97e47269246d45475415dff9f8
1193,1192,中山大学肿瘤防治中心,华贻军,https://www.sysucc.org.cn/node/1644,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 华贻军 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,华贻军,NO,NO,NO_ADJACENT_QUOTE,9764f7f4088158251457aba23de3b5cfc61e8615d51044a2a846895dfda8542f,2bb65abc8dd24a021c18443d64d65be3751d8b01e83457884b554b124c468543
1194,1193,中山大学肿瘤防治中心,向燕群,https://www.sysucc.org.cn/node/1530,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 向燕群 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,向燕群,NO,NO,NO_ADJACENT_QUOTE,68d5d0b70a833be06889f098d0e9f6927badb5579b07dbf8b65e129d73083f88,bc5dab39aada2a4d37945cd9a66fcd5e4b68511abb3f13b6a66e29a71d859aef
1195,1194,中山大学肿瘤防治中心,吕星,https://www.sysucc.org.cn/node/1642,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 吕星 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,吕星,NO,NO,NO_ADJACENT_QUOTE,c65f79c6e08b1faa54859f4afaf1fcda99a0076a59965991d73c2db6e2ea6e9e,f5c362d6b3dc1a0438f3d6e168880af82d8eaf7a84df5f56dcea57e50c5295bf
1196,1195,中山大学肿瘤防治中心,唐林泉,https://www.sysucc.org.cn/node/1650,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 唐林泉 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,唐林泉,NO,NO,NO_ADJACENT_QUOTE,dea30f0ccf84e4ef04b07d6ba680829abdaf4651789f4b58e63fd3357bc75e0d,566c5152934cfc874dc77ab9eb489435962f4bc2b02a1f2afb9b359c645f1efd
1197,1196,中山大学肿瘤防治中心,夏伟雄,https://www.sysucc.org.cn/node/1643,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 夏伟雄 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,夏伟雄,NO,NO,NO_ADJACENT_QUOTE,0faa8c7048d66a59fc1d6d2cda3f02dfe97b8baf122523aff22ddc5caca745c0,22c796b1f489c8ed2b554689433730181923ae62530e70fc4b955fbd82b35d73
1198,1197,中山大学肿瘤防治中心,孙蕊,https://www.sysucc.org.cn/node/1533,172,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 孙蕊 ,42,130,0,42,START,SYSUCC_CLINICAL_EXPERT,孙蕊,NO,NO,NO_ADJACENT_QUOTE,187e0c96a1cec19df1895ce1750a9c47a93ce3c454b4265067f7839630b4b728,bc3948c29d585fd23c6e93ba0ce3ecbd92ebe3088ef5338047beb3ef098c3acf
1199,1198,中山大学肿瘤防治中心,曹卡加,https://www.sysucc.org.cn/node/1527,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 曹卡加 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,曹卡加,NO,NO,NO_ADJACENT_QUOTE,eaabca9adbb97c4af2e5a4b1777c006b121fa1497655dcc5f6d6475734da5069,d6f556187a4f182c48ae0a23720a496f23952ed9c4a58c33545c5d91449b72c3
1200,1199,中山大学肿瘤防治中心,杨琦,https://www.sysucc.org.cn/node/6351,826,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 杨琦 ,42,784,0,42,START,SYSUCC_CLINICAL_EXPERT,杨琦,NO,NO,NO_ADJACENT_QUOTE,c195542f69ffd1d4d0b0c553b2dbc09d7d721b762d8e37aa52f7d0f7dea0d3fe,8edba554d474c1c60b870c6ecbf4813714e11defde0c3acd6d338e6a317943cc
1201,1200,中山大学肿瘤防治中心,梁虎,https://www.sysucc.org.cn/node/1649,1070,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 梁虎 ,42,1028,0,42,START,SYSUCC_CLINICAL_EXPERT,梁虎,NO,NO,NO_ADJACENT_QUOTE,98387c4b5a304946a7abf78e3bf0f1a3b3774e63829055e3e10cba1053ac1f92,02a2506ad803e322aeffec446bf881b573a96af126d077c9d11f474aa8cd547e
1202,1201,中山大学肿瘤防治中心,王琳,https://www.sysucc.org.cn/node/1645,139,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 王琳 ,42,97,0,42,START,SYSUCC_CLINICAL_EXPERT,王琳,NO,NO,NO_ADJACENT_QUOTE,69b643a83a1a23f01baa9d34ad1c748e5de648681e5674ad92dab5fc9bbfb43a,b26d123af3d251b245e6e88165de2de7bab755027713cdce3bb59f87cbb1e9b1
1203,1202,中山大学肿瘤防治中心,罗东华,https://www.sysucc.org.cn/node/1641,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 罗东华 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,罗东华,NO,NO,NO_ADJACENT_QUOTE,c4c7db83323250952fa66cfb130dd70c8bf246f204b1a4483ef709c1570a166c,830ee96bb5973fdcc0264051f5fb867996bbfa62939855362154aacb8a6bd742
1204,1203,中山大学肿瘤防治中心,苗菁菁,https://www.sysucc.org.cn/node/9722,1440,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 苗菁菁 ,43,1397,0,43,START,SYSUCC_CLINICAL_EXPERT,苗菁菁,NO,NO,NO_ADJACENT_QUOTE,e2eac3ba4caad5880f2b8ad33284240111c81ef2ae0590762afd96d9979bc1b9,5d95c7e9304a1327618639c8c0a2a874f8db5815baa03d70ad67ce97bd4bc066
1205,1204,中山大学肿瘤防治中心,莫浩元,https://www.sysucc.org.cn/node/1529,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 莫浩元 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,莫浩元,NO,NO,NO_ADJACENT_QUOTE,9b432b687e22a3ef26d95a1c5207941777183c47c44426089716a9c640e07a86,6c1803d12deb22b3a71b1d00d793d076ed443b0d2557cc9ab8b4146e2b6b9ccb
1206,1205,中山大学肿瘤防治中心,赵充,https://www.sysucc.org.cn/node/1526,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 赵充 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,赵充,NO,NO,NO_ADJACENT_QUOTE,5c26a765cdb414e854dced3995a9d424d9ea7738b0efe2a1621d105c95ac3a09,55621691a58ed7ebb0be063c883242dc58ea6d87b1251348e6f4a95bde63cbfb
1207,1206,中山大学肿瘤防治中心,邱枋,https://www.sysucc.org.cn/node/1640,123,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 邱枋 ,42,81,0,42,START,SYSUCC_CLINICAL_EXPERT,邱枋,NO,NO,NO_ADJACENT_QUOTE,586abf19f7b62e1c35511f31bd4186e17ed9746f859246dc65dfcd78b3d0e674,4d92130a83fae89ea52a6eac640b89c506c240ccf096ea174add2fb4513754be
1208,1207,中山大学肿瘤防治中心,邹雄,https://www.sysucc.org.cn/node/7691,1441,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 邹雄 ,42,1399,0,42,START,SYSUCC_CLINICAL_EXPERT,邹雄,NO,NO,NO_ADJACENT_QUOTE,1b29761ea06c8f47bf3aa71b143e50b4bf73e27ab9f7fa88a5f87fe72525f932,d50ec410ce60a92657fc467c87a7bbe6c3edcc801e715d362c2cedd3ac66f9af
1209,1208,中山大学肿瘤防治中心,郭姗姗,https://www.sysucc.org.cn/node/1647,573,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 郭姗姗 ,43,530,0,43,START,SYSUCC_CLINICAL_EXPERT,郭姗姗,NO,NO,NO_ADJACENT_QUOTE,c010a94bb1d89a7bd23ff9a8e320a534e4346bd5f0e54af62a241b6bb71fa411,63f9bbfd9db128a6c4b1f1bfdbae7ad1afe6a5febbcea0fbb2cd782ada0fb0d9
1210,1209,中山大学肿瘤防治中心,郭翔,https://www.sysucc.org.cn/node/1523,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 郭翔 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,郭翔,NO,NO,NO_ADJACENT_QUOTE,f1b005adac133750b0f1fdc3e5884adc689642a40c253d06fb02f24ac1836969,2555bc7f391457b40b5cad1e3cf9ed9fbb17958fe1f5aacd23cdd158301b03f7
1211,1210,中山大学肿瘤防治中心,陈明远,https://www.sysucc.org.cn/node/1525,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 陈明远 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,陈明远,NO,NO,NO_ADJACENT_QUOTE,a14683ae8d2354063057652f3623db59f1ae7364dee1f8b43e844ab892a9a95b,83501a4d87e14167305f1db7145b62cfafb5b9d6c38b72bc960dcf0f2fb69d1a
1212,1211,中山大学肿瘤防治中心,陈秋燕,https://www.sysucc.org.cn/node/1531,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 陈秋燕 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,陈秋燕,NO,NO,NO_ADJACENT_QUOTE,4237174631b01a9fe82f951b1c63ac3ec14fb125a492995fc7e1c14dea7f9258,96cf07be226ec7ab10d49e00d01959201962a1674e2bbf94550fdab966dc323f
1213,1212,中山大学肿瘤防治中心,麦海强,https://www.sysucc.org.cn/node/1524,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 麦海强 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,麦海强,NO,NO,NO_ADJACENT_QUOTE,be20a112b19df5eeab18fb247bb7ed0f1f55bdc7f854819b5f055058c16c190d,4eb5c4cbf922b67e58b0350624c8c94509a3807236418b6743cf7c2a787d87fa
1214,1213,中山大学肿瘤防治中心,黄培钰,https://www.sysucc.org.cn/node/1532,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 鼻咽科 / 临床专家 黄培钰 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,黄培钰,NO,NO,NO_ADJACENT_QUOTE,b42dd24e774577781fea070e0600c530f836d5033031ff493d4c75f311a0d9b9,42db91fc50d41fc55772dbdcfdac2a606b8f18541eba6188d1e8aa0e3b62b93c
1215,1214,中山大学附属第三医院,内科,https://www.zssy.com.cn/node/6008,887,导航痕迹 首页 / 内科ICU ,16,871,0,16,START,ZSSY_DEPARTMENT,内科ICU,YES,NO,NO_ADJACENT_QUOTE,1d44370c8c6d1ba9de59f12b2888a7adcb0f045bd2289b67a6867501bafd1020,94d15af4c89307ae96839e19061b64ca08364c2d81536c16fd1f885d885c1cd1
1216,1215,中山大学附属第三医院,外科,https://www.zssy.com.cn/node/14062,1280,导航痕迹 首页 / 外科ICU ,16,1264,0,16,START,ZSSY_DEPARTMENT,外科ICU,YES,NO,NO_ADJACENT_QUOTE,7a0a855ed7cb50626d4b0bd96a3c418378bc5234ccc6b1c4397b978ddfe55e94,493d809bd8840c62c25ccb4513b412cfa1e7a94d96394e9248b80a8cde3a7e13
1221,1220,中山大学附属第三医院,精神,https://www.zssy.com.cn/node/14071,1202,导航痕迹 首页 / 精神（心理）科 ,18,1184,0,18,START,ZSSY_DEPARTMENT,精神（心理）科,YES,NO,NO_ADJACENT_QUOTE,c677c1b5a08b56ead88597295bce1949cb8d9398e30adf14a0d9c582431e8fca,3f93ab4dbe27b4c83d87dfd7157cb1ce10178f434abb84813e86b2406a05aba3
1222,1221,中山大学附属第三医院,中医科,https://www.zssy.com.cn/node/14072,1758,导航痕迹 首页 / 中医科 ,14,1744,0,14,START,ZSSY_DEPARTMENT,中医科,NO,NO,NO_ADJACENT_QUOTE,0fc007effd31039fd74e8b5c33aaf4acc5aa29e5770d2b6539bf8674263ef1d4,59bf28b73a38ac9687b273c9c46c14725ce9ad6bbc232543f4049dbb8fe8fb25
1251,1250,中山大学附属第三医院,介入科,https://www.zssy.com.cn/node/14059,1511,导航痕迹 首页 / 介入科 ,14,1497,0,14,START,ZSSY_DEPARTMENT,介入科,NO,NO,NO_ADJACENT_QUOTE,afe0c1616bf1b1e5d730388a9e685e838643618e4a43a27fa87e0a6f934db1ee,20a8e9501d4745e6a9f367a486aa9c785876c55b2b2bcfb81187529340a7539e
1257,1256,中山大学附属第三医院,儿科,https://www.zssy.com.cn/node/14065,690,导航痕迹 首页 / 儿科 ,13,677,0,13,START,ZSSY_DEPARTMENT,儿科,NO,NO,NO_ADJACENT_QUOTE,2762891906b1afcbd47dd81878b9409f109624f247c748c6da87017b3be645dc,1fb845b6bda821e57e28248d30cd9e0e1760123f44fa273255d89453e763781f
1293,1292,中山大学附属第三医院,杨旭斌,https://www.zssy.com.cn/node/14124,159,导航痕迹 首页 / 专家介绍 / 杨旭斌 ,21,138,0,21,START,ZSSY_EXPERT,杨旭斌,NO,NO,NO_ADJACENT_QUOTE,db59c8cfdc599b2a31984643e75a73e422f99960e1347b69a891413ea382e475,d8aed3b42ab2b9047b063c92844f75ef1d92ef81e76da0116baf8466567dbb03
1296,1295,中山大学附属第三医院,王曼曼,https://www.zssy.com.cn/node/14127,164,导航痕迹 首页 / 专家介绍 / 王曼曼 ,21,143,0,21,START,ZSSY_EXPERT,王曼曼,NO,NO,NO_ADJACENT_QUOTE,ebaaa96007849c428463969a148b358ab183a9314dd32501fd6feab13da2f3a0,2fca608540a438b9e2d5e9fd06f4041ad465d104ebb85ebc48198cff2ec86aa7
1327,1326,中山大学附属第三医院,口腔科,https://www.zssy.com.cn/node/14068,615,导航痕迹 首页 / 口腔医学中心 ,17,598,0,17,START,ZSSY_DEPARTMENT,口腔医学中心,YES,NO,NO_ADJACENT_QUOTE,7602c8ab5865ae218d7e1659a96e5b4db496fe557cd5ad56175b67adc3cac60d,cae7da620bb667c5ab55cdd5e4a5db13349563d91f313ac33430a6357c25b49f
1340,1339,中山大学附属第三医院,刘慧,https://www.zssy.com.cn/node/11033,175,导航痕迹 首页 / 专家介绍 / 刘慧 ,20,155,0,20,START,ZSSY_EXPERT,刘慧,NO,NO,NO_ADJACENT_QUOTE,60c237286ab9971bd5bfd9e4eec0e937388c4e25960288f60b1109811c83dfd1,91792b755857cc880b90c56c39391f3b888eb850ee5d76e09f5624c621470114
1341,1340,中山大学附属第三医院,周宇麒,https://www.zssy.com.cn/node/11037,144,导航痕迹 首页 / 专家介绍 / 周宇麒 ,21,123,0,21,START,ZSSY_EXPERT,周宇麒,NO,NO,NO_ADJACENT_QUOTE,f2cb147d0fff21016fd06262e7cdf214d405b36e19fb1c23266867766435f84a,8e0bf95fc5d64dc0d147b2c597dc931473973de3dad4706364c752f7e1ee9c7c
1342,1341,中山大学附属第三医院,张天托,https://www.zssy.com.cn/node/11045,182,导航痕迹 首页 / 专家介绍 / 张天托 ,21,161,0,21,START,ZSSY_EXPERT,张天托,NO,NO,NO_ADJACENT_QUOTE,5680cff6cb935b7263c98ab44ae3fd2d679aae1fb2c5a592570b2de2f3951f3c,c2163220837cac3b6b62cfb2885a7023d36f6cc2d7df15e17369386d74809847
1345,1344,中山大学附属第三医院,黄静,https://www.zssy.com.cn/node/11048,155,导航痕迹 首页 / 专家介绍 / 黄静 ,20,135,0,20,START,ZSSY_EXPERT,黄静,NO,NO,NO_ADJACENT_QUOTE,4c06f0ff736201940646b4ea125b3fb0e534004e38321c3f73fdbd96486aacf3,ca6213188b1ad130828386873da84772252833e647a4d80f4b498782d6eaeafe
1354,1353,中山大学附属第三医院,刘穗玲,https://www.zssy.com.cn/node/15106,158,导航痕迹 首页 / 专家介绍 / 刘穗玲 ,21,137,0,21,START,ZSSY_EXPERT,刘穗玲,NO,NO,NO_ADJACENT_QUOTE,7ac525c9c945d469be0cd5960db52204878208392194d83d7396fe12c34001ec,669f5d425a0e43b42949350b0163654bec15271cc054faa94ccaf6d6519ce874
1359,1358,中山大学附属第三医院,妇科,https://www.zssy.com.cn/node/15114,875,导航痕迹 首页 / 妇科 ,13,862,0,13,START,ZSSY_DEPARTMENT,妇科,NO,NO,NO_ADJACENT_QUOTE,35e4f3ae0fdad4b45d92125407bf2a2225debfc7dfb752c73e7bab9558e48eaf,cc8fd9b4f2bb9d8a0864668d41d78fd17a909fec10c85070b1b27f9cdeebf75f
1361,1360,中山大学附属第三医院,成娟,https://www.zssy.com.cn/node/20117,156,导航痕迹 首页 / 专家介绍 / 成娟 ,20,136,0,20,START,ZSSY_EXPERT,成娟,NO,NO,NO_ADJACENT_QUOTE,06b120492be627e60831fcd3843457956b76559b5aac9e20b3f1d3130d2bb1a2,0cc47b78ac34e84a0abe75e3d91f2b5b720afdc2b0698eb331bd80f6f42658d0
1367,1366,中山大学附属第三医院,梁常艳,https://www.zssy.com.cn/node/20118,185,导航痕迹 首页 / 专家介绍 / 梁常艳 ,21,164,0,21,START,ZSSY_EXPERT,梁常艳,NO,NO,NO_ADJACENT_QUOTE,d6dc50d11a3883a594a9221e05b493a338cab067edf3c3d199b344888a7d1baa,eb1640553004a35b7472be481e7eb141d215c13ab3d5c65fcbb570609f5b440e
1373,1372,中山大学附属第三医院,变态反应,https://www.zssy.com.cn/node/14098,898,导航痕迹 首页 / 变态反应（过敏）学科 ,21,877,0,21,START,ZSSY_DEPARTMENT,变态反应（过敏）学科,YES,NO,NO_ADJACENT_QUOTE,c4e83dc14d94b43e6a3bd0fadf99f090def2718002cb9fa9f80946561f694eb9,0038b033acc65698d8daed1dbf8a06bfa31231b4ef0444b927a35b400b72f562
1400,1399,中山大学附属第三医院,产科,https://www.zssy.com.cn/node/14064,1800,导航痕迹 首页 / 产科 ,13,1787,0,13,START,ZSSY_DEPARTMENT,产科,NO,NO,NO_ADJACENT_QUOTE,d79cccc94767c436930f5bab760da1e355a3a997a7712f4d5f9de2ec66a11edf,3c85ace4e5030b1dd8e5aaa9574b30b38b61b8d657cfa6b3110f8cf8a6fcfe7d
1403,1402,中山大学附属第三医院,心胸外科,https://www.zssy.com.cn/node/14054,642,导航痕迹 首页 / 心胸外科 ,15,627,0,15,START,ZSSY_DEPARTMENT,心胸外科,NO,NO,NO_ADJACENT_QUOTE,b3bce4120bf1aaeaf6215ed0fe65798c6e926be1812475011a3e60e7264e8173,55e1f99cd0a728388569e8c73a3743009a9e3f010117e48a3aaba774429b59aa
1522,1521,中山大学附属第三医院,放射科,https://www.zssy.com.cn/node/14085,1136,导航痕迹 首页 / 放射科 ,14,1122,0,14,START,ZSSY_DEPARTMENT,放射科,NO,NO,NO_ADJACENT_QUOTE,0447a774525a2716c3ad9756672a309adcbbf75cfceef546fbfd0f286652fe17,c8cb3cc2a947cfc753548f1a446b8d63fbf3d9804dff5ddcd46244a65cb4f06c
1538,1537,中山大学附属第三医院,检验科,https://www.zssy.com.cn/node/14086,1053,导航痕迹 首页 / 检验科 ,14,1039,0,14,START,ZSSY_DEPARTMENT,检验科,NO,NO,NO_ADJACENT_QUOTE,4718fb321addca70a5389277c9f92d44366ba13f478a38805b99fee4528a4ddd,910c50a56332fe04a28652b042f5fabe65403cd49a45fe481f21c1e5b15c5a2d
1550,1549,中山大学附属第三医院,泌尿外科,https://www.zssy.com.cn/node/14055,1319,导航痕迹 首页 / 泌尿外科 ,15,1304,0,15,START,ZSSY_DEPARTMENT,泌尿外科,NO,NO,NO_ADJACENT_QUOTE,93dda97de64b30207b3e8a71011d149614208c2aa1f20aa4a6e4434c72546097,f19daf880cba4ec2098980ee84f694af972dc603e055adeab47bb8f7e5cb8b61
1569,1568,中山大学附属第三医院,消化内科,https://www.zssy.com.cn/node/14299,1745,导航痕迹 首页 / 消化内科 ,15,1730,0,15,START,ZSSY_DEPARTMENT,消化内科,NO,NO,NO_ADJACENT_QUOTE,f514454e9448c6aef717b48bb5404a37495196cc03c5b9c2b055d0c709bde3c7,7af406582cd8c2f08c06c62db014fa7014aec005eacc5da0f8830ecb7a8f3857
1578,1577,中山大学附属第三医院,张二红,https://www.zssy.com.cn/node/15250,270,导航痕迹 首页 / 专家介绍 / 张二红 ,21,249,0,21,START,ZSSY_EXPERT,张二红,NO,NO,NO_ADJACENT_QUOTE,b2dcbd5527272dc357a78ad39422f6c055dc8101ffdb551b23b1b8bb0fc5dcf2,4a518358714322bca8c87589db48ee13e0716bd25a3701eaaeb02da0e9c8e4cb
1602,1601,中山大学附属第三医院,甲状腺,https://www.zssy.com.cn/node/11316,1800,导航痕迹 首页 / 甲状腺、乳腺外科 ,19,1781,0,19,START,ZSSY_DEPARTMENT,甲状腺、乳腺外科,YES,NO,NO_ADJACENT_QUOTE,b0c72a41e4f7317c8b320b052b343bd154b3afbf7299ce0c7daa6760fb7dab1b,d56eddcb56acc619af150ec2c0fcc3fd9bf494b8ed41315b4c54670a6674c2a6
1622,1621,中山大学附属第三医院,病理科,https://www.zssy.com.cn/node/20628,1800,导航痕迹 首页 / 病理科 ,14,1786,0,14,START,ZSSY_DEPARTMENT,病理科,NO,NO,NO_ADJACENT_QUOTE,6d1862f7378ab41f062d23ca18671ea9af18397023983711628d47fc39e98c62,625bbd2a1ce2a9c29d06411f9d96053bda7d81c407bb00339d089df62fba977f
1642,1641,中山大学附属第三医院,眼科,https://www.zssy.com.cn/node/14069,690,导航痕迹 首页 / 眼科 ,13,677,0,13,START,ZSSY_DEPARTMENT,眼科,NO,NO,NO_ADJACENT_QUOTE,891400331e08805d5a441cb47ff09816bd86964c0723da1927c986f28c40b6ee,6df334f4fedfaba12f3d18ef3ace4306d75ffe66619c5473006376638718ba5a
1663,1662,中山大学附属第三医院,神经内科,https://www.zssy.com.cn/node/14077,1800,导航痕迹 首页 / 神经内科 ,15,1785,0,15,START,ZSSY_DEPARTMENT,神经内科,NO,NO,NO_ADJACENT_QUOTE,55d624f91ee378ae2c0289d34e2132a6be7e1f1a4d767f7119e07baa36d71cb8,e6a9cc4de2f524962e9479e748cc6a674a0a9d7da8ab4b2be9b336dccca712a2
1684,1683,中山大学附属第三医院,神经外科,https://www.zssy.com.cn/node/14052,1537,导航痕迹 首页 / 神经外科 ,15,1522,0,15,START,ZSSY_DEPARTMENT,神经外科,NO,NO,NO_ADJACENT_QUOTE,cb09501a7357195ba33ca7d455d7048050876ec3fe3be287041242b0ca85b1ff,3c2e4f23155bde7f8c4c2ac48239e6ca00bd9fbe32a59d7d4429e0f439988d01
1702,1701,中山大学附属第三医院,刘贤,https://www.zssy.com.cn/node/14206,198,导航痕迹 首页 / 专家介绍 / 刘贤 ,20,178,0,20,START,ZSSY_EXPERT,刘贤,NO,NO,NO_ADJACENT_QUOTE,48c17b6972eb67513b13a67f2b89cb1987338e9a28ec3ec73f5e90ebe50aec32,6689eef6222d9f3a9f6428dce4e7da8629ad67967e08673d518b34342f02819c
